# -----------------------------------------
# Units explanation:
# -----------------------------------------
# time_step: Simulation time step
# phase_duration: Duration of current traffic light phase (seconds)
# remaining_duration: Time until next phase change (seconds)
# signal_states: Current state of all signals (g=green, y=yellow, r=red, G=priority green)
# total_queue_length: Number of stopped vehicles at intersection (vehicles)
# vehicles_stopped: Number of unique vehicles stopped at intersection (vehicles)
# average_waiting_time: Average time vehicles have been waiting (seconds)
# vehicles_by_type: Dictionary of vehicle counts by vehicle type
# lane_to_signal_mapping: Dictionary mapping lanes to their controlling signals
# -----------------------------------------

time_step,traffic_light_id,program,phase,phase_duration,remaining_duration,signal_states,total_queue_length,vehicles_stopped,average_waiting_time,vehicles_by_type,lane_to_signal_mapping
789,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.057142857142859,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
790,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.157142857142855,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
791,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.257142857142858,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
792,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.357142857142858,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
793,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.457142857142856,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
794,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.557142857142855,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
795,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.657142857142855,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
796,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.29999999999999716,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.757142857142858,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
797,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.20000000000000284,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.857142857142858,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
798,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.09999999999999432,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,7,7,15.957142857142856,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
799,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,14.062499999999998,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
800,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,14.162499999999998,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
801,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,14.262500000000001,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
802,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,14.3625,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 4}",
803,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,14.462499999999999,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 4}",
804,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,12.944444444444443,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 4}",
805,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,14.662499999999998,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 4}",
806,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.2999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,13.122222222222224,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
807,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.2000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,13.211111111111112,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
808,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.0999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,14.962499999999999,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
809,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,15.062499999999998,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
810,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,15.162499999999998,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
811,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,8,8,15.262500000000001,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
812,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,13.666666666666666,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
813,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,13.766666666666667,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
814,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,13.866666666666667,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
815,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,13.966666666666665,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
816,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.29999999999999716,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.066666666666668,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
817,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.20000000000000284,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.166666666666666,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
818,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.09999999999999432,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.266666666666667,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
819,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.366666666666667,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 4}",
820,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.466666666666665,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
821,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.566666666666666,"{'DEFAULT_BIKETYPE': 11, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
822,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.666666666666666,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
823,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.766666666666667,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
824,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.866666666666667,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
825,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,14.966666666666665,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
826,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.2999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.066666666666666,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
827,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.2000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.166666666666666,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
828,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.0999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.266666666666667,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
829,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.366666666666667,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
830,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.466666666666665,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
831,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.566666666666666,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
832,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.666666666666666,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
833,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.766666666666667,"{'DEFAULT_BIKETYPE': 10, 'floating_car_observer': 6, 'DEFAULT_VEHTYPE': 3}",
834,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,10,10,14.280000000000001,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
835,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,15.966666666666665,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
836,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.29999999999999716,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.066666666666666,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
837,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.20000000000000284,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.166666666666668,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
838,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.09999999999999432,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.266666666666666,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
839,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.366666666666664,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
840,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.466666666666665,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
841,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.566666666666666,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
842,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.666666666666668,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
843,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.766666666666666,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
844,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.866666666666664,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
845,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,16.966666666666665,"{'DEFAULT_BIKETYPE': 10, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
846,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.29999999999999716,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,10,10,15.36,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
847,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.20000000000000284,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.166666666666668,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
848,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.09999999999999432,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.266666666666666,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
849,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.366666666666664,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
850,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.466666666666665,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
851,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.566666666666666,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
852,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.666666666666668,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
853,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.766666666666666,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
854,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.866666666666664,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
855,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,17.966666666666665,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
856,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.2999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,18.066666666666666,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 5}",
857,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.2000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,10,10,16.35,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
858,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.0999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,18.266666666666666,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
859,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,1.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,18.366666666666664,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
860,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,18.466666666666665,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 4, 'floating_car_observer': 6}",
861,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,10,10,16.71,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
862,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,18.66666666666667,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
863,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,18.766666666666666,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
864,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,18.866666666666664,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
865,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,18.966666666666665,"{'DEFAULT_BIKETYPE': 11, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
866,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.29999999999999716,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,10,10,17.16,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
867,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.20000000000000284,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.16666666666667,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
868,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.09999999999999432,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.266666666666666,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
869,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.366666666666664,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
870,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.9000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.466666666666665,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
871,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7999999999999972,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.566666666666666,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
872,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.7000000000000028,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.66666666666667,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
873,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5999999999999943,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.766666666666666,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
874,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.5,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.866666666666664,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
875,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.4000000000000057,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,19.966666666666665,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
876,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.29999999999999716,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,20.066666666666666,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
877,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.20000000000000284,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,20.16666666666667,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
878,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.09999999999999432,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,20.266666666666666,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
879,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,3,37.0,0.0,rrrrrrrrrrggGggGGgrrrrrrGrGrGG,9,9,20.366666666666664,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
880,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,4,5.0,4.900000000000006,rrrrrrrrrrggGggGGgrrrrrrrrrrrr,9,9,20.466666666666665,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
881,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,4,5.0,4.799999999999997,rrrrrrrrrrggGggGGgrrrrrrrrrrrr,9,9,20.566666666666666,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
882,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,4,5.0,4.700000000000003,rrrrrrrrrrggGggGGgrrrrrrrrrrrr,9,9,20.66666666666667,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
883,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,4,5.0,4.599999999999994,rrrrrrrrrrggGggGGgrrrrrrrrrrrr,9,9,20.766666666666666,"{'DEFAULT_BIKETYPE': 12, 'DEFAULT_VEHTYPE': 5, 'floating_car_observer': 5}",
